ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	rendimiento.TransportesAcabadosPerfomance	transportesacabadosperfomance	1590689484225	 	3.3.1
REQUEST	102		request_1	1590689502713	1590689502729	OK	 
REQUEST	84		Login	1590689502714	1590689502729	OK	 
REQUEST	84		request_4	1590689502730	1590689502739	OK	 
REQUEST	3		Authenticated	1590689502230	1590689502832	OK	 
REQUEST	3		Authenticated Redirect 1	1590689502833	1590689502840	OK	 
USER	TransportesAcabados	103	START	1590689502848	1590689502848
REQUEST	3		request_6	1590689502841	1590689502856	OK	 
REQUEST	103		Home	1590689502848	1590689502856	OK	 
REQUEST	103		request_1	1590689502858	1590689502862	OK	 
REQUEST	85		Login	1590689502864	1590689502871	OK	 
REQUEST	85		request_4	1590689502872	1590689502883	OK	 
REQUEST	4		Authenticated	1590689502408	1590689502997	OK	 
USER	TransportesAcabados	104	START	1590689503009	1590689503009
REQUEST	4		Authenticated Redirect 1	1590689502998	1590689503023	OK	 
REQUEST	104		Home	1590689503011	1590689503028	OK	 
REQUEST	104		request_1	1590689503029	1590689503036	OK	 
REQUEST	4		request_6	1590689503027	1590689503036	OK	 
REQUEST	86		Login	1590689503038	1590689503044	OK	 
REQUEST	86		request_4	1590689503046	1590689503051	OK	 
USER	TransportesAcabados	105	START	1590689503185	1590689503185
REQUEST	5		Authenticated	1590689502584	1590689503186	OK	 
REQUEST	5		Authenticated Redirect 1	1590689503187	1590689503192	OK	 
REQUEST	105		Home	1590689503186	1590689503192	OK	 
REQUEST	105		request_1	1590689503193	1590689503211	OK	 
REQUEST	87		Login	1590689503200	1590689503211	OK	 
REQUEST	5		request_6	1590689503193	1590689503211	OK	 
REQUEST	87		request_4	1590689503212	1590689503218	OK	 
REQUEST	6		Authenticated	1590689502733	1590689503291	OK	 
REQUEST	6		Authenticated Redirect 1	1590689503292	1590689503297	OK	 
REQUEST	6		request_6	1590689503298	1590689503304	OK	 
USER	TransportesAcabados	106	START	1590689503327	1590689503327
REQUEST	106		Home	1590689503327	1590689503332	OK	 
REQUEST	106		request_1	1590689503333	1590689503338	OK	 
REQUEST	88		Login	1590689503364	1590689503378	OK	 
REQUEST	88		request_4	1590689503379	1590689503384	OK	 
REQUEST	7		Authenticated	1590689502901	1590689503450	OK	 
REQUEST	7		Authenticated Redirect 1	1590689503450	1590689503456	OK	 
REQUEST	7		request_6	1590689503457	1590689503471	OK	 
USER	TransportesAcabados	107	START	1590689503491	1590689503491
REQUEST	107		Home	1590689503491	1590689503498	OK	 
REQUEST	107		request_1	1590689503499	1590689503503	OK	 
REQUEST	89		Login	1590689503535	1590689503541	OK	 
REQUEST	89		request_4	1590689503542	1590689503554	OK	 
REQUEST	8		Authenticated	1590689503059	1590689503603	OK	 
REQUEST	8		Authenticated Redirect 1	1590689503604	1590689503625	OK	 
REQUEST	8		request_6	1590689503626	1590689503630	OK	 
USER	TransportesAcabados	108	START	1590689503671	1590689503671
REQUEST	108		Home	1590689503671	1590689503685	OK	 
REQUEST	108		request_1	1590689503686	1590689503691	OK	 
REQUEST	90		Login	1590689503742	1590689503753	OK	 
REQUEST	90		request_4	1590689503754	1590689503760	OK	 
REQUEST	9		Authenticated	1590689503232	1590689503823	OK	 
USER	TransportesAcabados	109	START	1590689503825	1590689503825
REQUEST	109		Home	1590689503825	1590689503831	OK	 
REQUEST	9		Authenticated Redirect 1	1590689503824	1590689503847	OK	 
REQUEST	109		request_1	1590689503832	1590689503851	OK	 
REQUEST	9		request_6	1590689503849	1590689503853	OK	 
REQUEST	91		Login	1590689503870	1590689503877	OK	 
REQUEST	91		request_4	1590689503879	1590689503884	OK	 
REQUEST	10		Authenticated	1590689503390	1590689503966	OK	 
REQUEST	10		Authenticated Redirect 1	1590689503967	1590689503973	OK	 
REQUEST	10		request_6	1590689503974	1590689503978	OK	 
USER	TransportesAcabados	110	START	1590689503995	1590689503995
REQUEST	110		Home	1590689503996	1590689504001	OK	 
REQUEST	110		request_1	1590689504003	1590689504010	OK	 
REQUEST	92		Login	1590689504027	1590689504032	OK	 
REQUEST	92		request_4	1590689504033	1590689504038	OK	 
REQUEST	11		Authenticated	1590689503565	1590689504136	OK	 
REQUEST	11		Authenticated Redirect 1	1590689504137	1590689504141	OK	 
REQUEST	11		request_6	1590689504143	1590689504147	OK	 
USER	TransportesAcabados	111	START	1590689504165	1590689504165
REQUEST	111		Home	1590689504166	1590689504171	OK	 
REQUEST	111		request_1	1590689504172	1590689504177	OK	 
REQUEST	93		Login	1590689504196	1590689504201	OK	 
REQUEST	93		request_4	1590689504203	1590689504208	OK	 
REQUEST	12		Authenticated	1590689503723	1590689504254	OK	 
REQUEST	12		Authenticated Redirect 1	1590689504254	1590689504260	OK	 
REQUEST	12		request_6	1590689504261	1590689504270	OK	 
USER	TransportesAcabados	112	START	1590689504333	1590689504333
REQUEST	112		Home	1590689504333	1590689504339	OK	 
REQUEST	112		request_1	1590689504340	1590689504353	OK	 
REQUEST	94		Login	1590689504364	1590689504368	OK	 
REQUEST	94		request_4	1590689504370	1590689504374	OK	 
REQUEST	13		Authenticated	1590689503885	1590689504399	OK	 
REQUEST	13		Authenticated Redirect 1	1590689504400	1590689504405	OK	 
REQUEST	13		request_6	1590689504406	1590689504413	OK	 
USER	TransportesAcabados	113	START	1590689504494	1590689504494
REQUEST	113		Home	1590689504495	1590689504500	OK	 
REQUEST	113		request_1	1590689504501	1590689504520	OK	 
REQUEST	95		Login	1590689504531	1590689504536	OK	 
REQUEST	95		request_4	1590689504538	1590689504549	OK	 
REQUEST	14		Authenticated	1590689504063	1590689504559	OK	 
REQUEST	14		Authenticated Redirect 1	1590689504560	1590689504565	OK	 
REQUEST	14		request_6	1590689504566	1590689504570	OK	 
USER	TransportesAcabados	114	START	1590689504666	1590689504666
REQUEST	114		Home	1590689504667	1590689504694	OK	 
REQUEST	15		Authenticated	1590689504220	1590689504701	OK	 
REQUEST	114		request_1	1590689504695	1590689504705	OK	 
REQUEST	15		Authenticated Redirect 1	1590689504702	1590689504710	OK	 
REQUEST	96		Login	1590689504708	1590689504714	OK	 
REQUEST	15		request_6	1590689504711	1590689504716	OK	 
REQUEST	96		request_4	1590689504715	1590689504721	OK	 
USER	TransportesAcabados	115	START	1590689504831	1590689504831
REQUEST	115		Home	1590689504831	1590689504851	OK	 
REQUEST	115		request_1	1590689504852	1590689504867	OK	 
REQUEST	97		Login	1590689504868	1590689504881	OK	 
REQUEST	97		request_4	1590689504882	1590689504898	OK	 
REQUEST	16		Authenticated	1590689504398	1590689504923	OK	 
REQUEST	16		Authenticated Redirect 1	1590689504924	1590689504929	OK	 
REQUEST	16		request_6	1590689504930	1590689504934	OK	 
USER	TransportesAcabados	116	START	1590689505017	1590689505017
REQUEST	116		Home	1590689505018	1590689505038	OK	 
REQUEST	98		Login	1590689505033	1590689505038	OK	 
REQUEST	98		request_4	1590689505039	1590689505109	OK	 
REQUEST	17		Authenticated	1590689504562	1590689505110	OK	 
REQUEST	116		request_1	1590689505039	1590689505113	OK	 
REQUEST	17		Authenticated Redirect 1	1590689505111	1590689505117	OK	 
REQUEST	17		request_6	1590689505118	1590689505123	OK	 
USER	TransportesAcabados	117	START	1590689505172	1590689505172
REQUEST	117		Home	1590689505172	1590689505178	OK	 
REQUEST	117		request_1	1590689505179	1590689505193	OK	 
REQUEST	99		Login	1590689505195	1590689505200	OK	 
REQUEST	99		request_4	1590689505202	1590689505207	OK	 
REQUEST	18		Authenticated	1590689504731	1590689505245	OK	 
REQUEST	18		Authenticated Redirect 1	1590689505246	1590689505250	OK	 
REQUEST	18		request_6	1590689505251	1590689505269	OK	 
USER	TransportesAcabados	118	START	1590689505343	1590689505343
REQUEST	118		Home	1590689505343	1590689505350	OK	 
REQUEST	118		request_1	1590689505351	1590689505356	OK	 
REQUEST	100		Login	1590689505376	1590689505381	OK	 
REQUEST	100		request_4	1590689505382	1590689505387	OK	 
REQUEST	19		Authenticated	1590689504883	1590689505439	OK	 
REQUEST	19		Authenticated Redirect 1	1590689505440	1590689505444	OK	 
REQUEST	19		request_6	1590689505445	1590689505450	OK	 
USER	TransportesAcabados	119	START	1590689505522	1590689505522
REQUEST	119		Home	1590689505523	1590689505555	OK	 
REQUEST	119		request_1	1590689505556	1590689505574	OK	 
REQUEST	101		Login	1590689505558	1590689505574	OK	 
REQUEST	101		request_4	1590689505576	1590689505594	OK	 
REQUEST	20		Authenticated	1590689505082	1590689505632	OK	 
REQUEST	20		Authenticated Redirect 1	1590689505632	1590689505637	OK	 
REQUEST	20		request_6	1590689505638	1590689505642	OK	 
USER	TransportesAcabados	120	START	1590689505687	1590689505687
REQUEST	120		Home	1590689505688	1590689505705	OK	 
REQUEST	120		request_1	1590689505706	1590689505711	OK	 
REQUEST	102		Login	1590689505756	1590689505764	OK	 
REQUEST	102		request_4	1590689505765	1590689505778	OK	 
REQUEST	21		Authenticated	1590689505225	1590689505827	OK	 
REQUEST	21		Authenticated Redirect 1	1590689505827	1590689505835	OK	 
REQUEST	21		request_6	1590689505836	1590689505849	OK	 
USER	TransportesAcabados	121	START	1590689505850	1590689505850
REQUEST	121		Home	1590689505851	1590689505875	OK	 
REQUEST	121		request_1	1590689505877	1590689505881	OK	 
REQUEST	103		Login	1590689505874	1590689505881	OK	 
REQUEST	103		request_4	1590689505883	1590689505894	OK	 
REQUEST	22		Authenticated	1590689505376	1590689505973	OK	 
REQUEST	22		Authenticated Redirect 1	1590689505974	1590689505981	OK	 
REQUEST	22		request_6	1590689505982	1590689505987	OK	 
USER	TransportesAcabados	122	START	1590689506005	1590689506005
REQUEST	122		Home	1590689506006	1590689506011	OK	 
REQUEST	122		request_1	1590689506012	1590689506017	OK	 
REQUEST	104		Login	1590689506041	1590689506046	OK	 
REQUEST	104		request_4	1590689506047	1590689506056	OK	 
REQUEST	23		Authenticated	1590689505578	1590689506162	OK	 
USER	TransportesAcabados	123	START	1590689506162	1590689506162
REQUEST	23		Authenticated Redirect 1	1590689506162	1590689506169	OK	 
REQUEST	123		Home	1590689506162	1590689506172	OK	 
REQUEST	23		request_6	1590689506170	1590689506176	OK	 
REQUEST	123		request_1	1590689506173	1590689506180	OK	 
REQUEST	105		Login	1590689506226	1590689506231	OK	 
REQUEST	105		request_4	1590689506232	1590689506238	OK	 
REQUEST	24		Authenticated	1590689505712	1590689506259	OK	 
REQUEST	24		Authenticated Redirect 1	1590689506259	1590689506265	OK	 
REQUEST	24		request_6	1590689506266	1590689506271	OK	 
USER	TransportesAcabados	124	START	1590689506336	1590689506336
REQUEST	124		Home	1590689506336	1590689506342	OK	 
REQUEST	124		request_1	1590689506343	1590689506348	OK	 
REQUEST	106		Login	1590689506352	1590689506358	OK	 
REQUEST	106		request_4	1590689506359	1590689506364	OK	 
REQUEST	25		Authenticated	1590689505899	1590689506458	OK	 
REQUEST	25		Authenticated Redirect 1	1590689506459	1590689506471	OK	 
REQUEST	25		request_6	1590689506472	1590689506477	OK	 
USER	TransportesAcabados	125	START	1590689506502	1590689506502
REQUEST	125		Home	1590689506503	1590689506511	OK	 
REQUEST	125		request_1	1590689506512	1590689506518	OK	 
REQUEST	107		Login	1590689506522	1590689506528	OK	 
REQUEST	107		request_4	1590689506530	1590689506536	OK	 
REQUEST	26		Authenticated	1590689506070	1590689506641	OK	 
REQUEST	26		Authenticated Redirect 1	1590689506642	1590689506652	OK	 
REQUEST	26		request_6	1590689506654	1590689506685	OK	 
USER	TransportesAcabados	126	START	1590689506675	1590689506675
REQUEST	126		Home	1590689506703	1590689506710	OK	 
REQUEST	126		request_1	1590689506712	1590689506720	OK	 
REQUEST	108		Login	1590689506720	1590689506726	OK	 
REQUEST	108		request_4	1590689506727	1590689506737	OK	 
REQUEST	27		Authenticated	1590689506236	1590689506793	OK	 
REQUEST	27		Authenticated Redirect 1	1590689506794	1590689506798	OK	 
REQUEST	27		request_6	1590689506799	1590689506804	OK	 
USER	TransportesAcabados	127	START	1590689506835	1590689506835
REQUEST	127		Home	1590689506835	1590689506841	OK	 
REQUEST	127		request_1	1590689506842	1590689506846	OK	 
REQUEST	109		Login	1590689506870	1590689506880	OK	 
REQUEST	109		request_4	1590689506881	1590689506885	OK	 
REQUEST	28		Authenticated	1590689506407	1590689506965	OK	 
REQUEST	28		Authenticated Redirect 1	1590689506966	1590689506971	OK	 
REQUEST	28		request_6	1590689506972	1590689506986	OK	 
USER	TransportesAcabados	128	START	1590689506992	1590689506992
REQUEST	128		Home	1590689506993	1590689506999	OK	 
REQUEST	128		request_1	1590689507000	1590689507006	OK	 
REQUEST	110		Login	1590689507023	1590689507028	OK	 
REQUEST	110		request_4	1590689507029	1590689507034	OK	 
REQUEST	29		Authenticated	1590689506575	1590689507132	OK	 
REQUEST	29		Authenticated Redirect 1	1590689507133	1590689507138	OK	 
REQUEST	29		request_6	1590689507138	1590689507143	OK	 
USER	TransportesAcabados	129	START	1590689507161	1590689507161
REQUEST	129		Home	1590689507161	1590689507168	OK	 
REQUEST	129		request_1	1590689507169	1590689507181	OK	 
REQUEST	111		Login	1590689507192	1590689507197	OK	 
REQUEST	111		request_4	1590689507198	1590689507206	OK	 
REQUEST	30		Authenticated	1590689506721	1590689507246	OK	 
REQUEST	30		Authenticated Redirect 1	1590689507247	1590689507256	OK	 
REQUEST	30		request_6	1590689507257	1590689507269	OK	 
USER	TransportesAcabados	130	START	1590689507334	1590689507334
REQUEST	130		Home	1590689507334	1590689507340	OK	 
REQUEST	130		request_1	1590689507341	1590689507345	OK	 
REQUEST	112		Login	1590689507372	1590689507379	OK	 
REQUEST	112		request_4	1590689507380	1590689507387	OK	 
REQUEST	31		Authenticated	1590689506903	1590689507432	OK	 
REQUEST	31		Authenticated Redirect 1	1590689507432	1590689507437	OK	 
REQUEST	31		request_6	1590689507438	1590689507446	OK	 
USER	TransportesAcabados	131	START	1590689507492	1590689507492
REQUEST	131		Home	1590689507492	1590689507497	OK	 
REQUEST	131		request_1	1590689507498	1590689507503	OK	 
REQUEST	113		Login	1590689507534	1590689507556	OK	 
REQUEST	113		request_4	1590689507558	1590689507580	OK	 
REQUEST	32		Authenticated	1590689507054	1590689507619	OK	 
REQUEST	32		Authenticated Redirect 1	1590689507620	1590689507624	OK	 
REQUEST	32		request_6	1590689507625	1590689507641	OK	 
USER	TransportesAcabados	132	START	1590689507666	1590689507666
REQUEST	132		Home	1590689507667	1590689507681	OK	 
REQUEST	132		request_1	1590689507682	1590689507692	OK	 
REQUEST	114		Login	1590689507724	1590689507734	OK	 
REQUEST	114		request_4	1590689507735	1590689507741	OK	 
REQUEST	33		Authenticated	1590689507210	1590689507797	OK	 
REQUEST	33		Authenticated Redirect 1	1590689507798	1590689507807	OK	 
REQUEST	33		request_6	1590689507807	1590689507812	OK	 
USER	TransportesAcabados	133	START	1590689507831	1590689507831
REQUEST	133		Home	1590689507831	1590689507837	OK	 
REQUEST	133		request_1	1590689507837	1590689507852	OK	 
REQUEST	115		Login	1590689507876	1590689507891	OK	 
REQUEST	115		request_4	1590689507892	1590689507906	OK	 
REQUEST	34		Authenticated	1590689507393	1590689507959	OK	 
REQUEST	34		Authenticated Redirect 1	1590689507959	1590689507964	OK	 
REQUEST	34		request_6	1590689507965	1590689507969	OK	 
USER	TransportesAcabados	134	START	1590689508000	1590689508000
REQUEST	134		Home	1590689508001	1590689508008	OK	 
REQUEST	134		request_1	1590689508009	1590689508013	OK	 
REQUEST	35		Authenticated	1590689507558	1590689508140	OK	 
REQUEST	35		Authenticated Redirect 1	1590689508140	1590689508145	OK	 
REQUEST	116		Login	1590689508141	1590689508149	OK	 
REQUEST	35		request_6	1590689508146	1590689508153	OK	 
REQUEST	116		request_4	1590689508150	1590689508157	OK	 
USER	TransportesAcabados	135	START	1590689508169	1590689508169
REQUEST	135		Home	1590689508170	1590689508175	OK	 
REQUEST	135		request_1	1590689508176	1590689508180	OK	 
REQUEST	117		Login	1590689508206	1590689508211	OK	 
REQUEST	117		request_4	1590689508212	1590689508217	OK	 
REQUEST	36		Authenticated	1590689507724	1590689508248	OK	 
REQUEST	36		Authenticated Redirect 1	1590689508249	1590689508253	OK	 
REQUEST	36		request_6	1590689508254	1590689508258	OK	 
USER	TransportesAcabados	136	START	1590689508330	1590689508330
REQUEST	136		Home	1590689508331	1590689508336	OK	 
REQUEST	136		request_1	1590689508337	1590689508342	OK	 
REQUEST	118		Login	1590689508365	1590689508372	OK	 
REQUEST	37		Authenticated	1590689507876	1590689508375	OK	 
REQUEST	118		request_4	1590689508373	1590689508381	OK	 
REQUEST	37		Authenticated Redirect 1	1590689508376	1590689508385	OK	 
REQUEST	37		request_6	1590689508385	1590689508391	OK	 
USER	TransportesAcabados	137	START	1590689508504	1590689508504
REQUEST	137		Home	1590689508504	1590689508510	OK	 
REQUEST	137		request_1	1590689508511	1590689508515	OK	 
REQUEST	38		Authenticated	1590689508046	1590689508538	OK	 
REQUEST	38		Authenticated Redirect 1	1590689508538	1590689508543	OK	 
REQUEST	38		request_6	1590689508543	1590689508548	OK	 
REQUEST	119		Login	1590689508586	1590689508591	OK	 
REQUEST	119		request_4	1590689508592	1590689508597	OK	 
USER	TransportesAcabados	138	START	1590689508675	1590689508675
REQUEST	138		Home	1590689508675	1590689508687	OK	 
REQUEST	138		request_1	1590689508688	1590689508703	OK	 
REQUEST	39		Authenticated	1590689508213	1590689508706	OK	 
REQUEST	39		Authenticated Redirect 1	1590689508706	1590689508711	OK	 
REQUEST	39		request_6	1590689508712	1590689508717	OK	 
REQUEST	120		Login	1590689508731	1590689508736	OK	 
REQUEST	120		request_4	1590689508737	1590689508757	OK	 
USER	TransportesAcabados	139	START	1590689508833	1590689508833
REQUEST	139		Home	1590689508834	1590689508839	OK	 
REQUEST	139		request_1	1590689508840	1590689508852	OK	 
REQUEST	40		Authenticated	1590689508374	1590689508872	OK	 
REQUEST	40		Authenticated Redirect 1	1590689508873	1590689508877	OK	 
REQUEST	40		request_6	1590689508878	1590689508882	OK	 
REQUEST	121		Login	1590689508911	1590689508923	OK	 
REQUEST	121		request_4	1590689508924	1590689508929	OK	 
USER	TransportesAcabados	140	START	1590689508996	1590689508996
REQUEST	140		Home	1590689508996	1590689509001	OK	 
REQUEST	140		request_1	1590689509002	1590689509008	OK	 
REQUEST	122		Login	1590689509032	1590689509037	OK	 
REQUEST	122		request_4	1590689509038	1590689509049	OK	 
REQUEST	41		Authenticated	1590689508550	1590689509062	OK	 
REQUEST	41		Authenticated Redirect 1	1590689509062	1590689509066	OK	 
REQUEST	41		request_6	1590689509067	1590689509072	OK	 
USER	TransportesAcabados	141	START	1590689509172	1590689509172
REQUEST	141		Home	1590689509172	1590689509178	OK	 
REQUEST	141		request_1	1590689509179	1590689509184	OK	 
REQUEST	42		Authenticated	1590689508717	1590689509220	OK	 
REQUEST	123		Login	1590689509216	1590689509222	OK	 
REQUEST	42		Authenticated Redirect 1	1590689509221	1590689509228	OK	 
REQUEST	42		request_6	1590689509229	1590689509234	OK	 
REQUEST	123		request_4	1590689509223	1590689509234	OK	 
USER	TransportesAcabados	142	START	1590689509335	1590689509335
REQUEST	142		Home	1590689509335	1590689509340	OK	 
REQUEST	142		request_1	1590689509341	1590689509346	OK	 
REQUEST	124		Login	1590689509352	1590689509356	OK	 
REQUEST	124		request_4	1590689509358	1590689509362	OK	 
REQUEST	43		Authenticated	1590689508896	1590689509383	OK	 
REQUEST	43		Authenticated Redirect 1	1590689509383	1590689509389	OK	 
REQUEST	43		request_6	1590689509390	1590689509394	OK	 
USER	TransportesAcabados	143	START	1590689509490	1590689509490
